idpregunta;traffictest;fotoRouteComplete;textopregunta;vecesHecha;mediaFallada;vecesHechaExperimento;mediaFalladaExperimento;respuesta1;respuesta2;respuesta3;respuesta4;respuestaCorrecta;idTema;temaDenominacion;idSubtema;subtemaDenominacion;descatalogada;idRespuesta1;idRespuesta2;idRespuesta3;idRespuesta4;idRespuestaCorrecta;enableForContent;enableForTestLesson;enableForTestExam;enableForTestKiller;enableForTestReview
146188;90006627;Iveralso/1195167.jpg;"Si las luces delanteras del vehículo, encargadas de iluminar la vía, están demasiado bajas, ¿qué ocurre?";9894;8,64;9417;8,52;"Se mejora la iluminación de la vía, por lo que la visibilidad es mejor de la aconsejada.";"Se deslumbra a los conductores que circulan en sentido contrario.";"Se reduce la iluminación de la vía, por lo que la visibilidad es menor de la adecuada.";;"Se reduce la iluminación de la vía, por lo que la visibilidad es menor de la adecuada.";3204;"16 Luces";20575;"Luz de Posición, Cruce y Largo Alcance.";No;489945;489946;489947;;489947;No;Si;Si;No;No
146189;668182;Iveralso/190518.jpg;"Los menores de edad de estatura igual o inferior a 135 centímetros deberán utilizar sistemas de retención infantil homologados debidamente adaptados a...";9704;15,93;9192;15,64;"su talla y edad.";"su edad y peso.";"su talla y peso.";;"su talla y peso.";3197;"13 Personas y Mercancias Transportadas";20632;"Transporte de Niños.";No;489948;489949;489950;;489950;No;Si;Si;No;No
146190;824968;;"¿Cuántos puntos de su permiso perderá un conductor sancionado en firme en vía administrativa por conducir con una tasa de alcohol superior a la reglamentariamente establecida?";9115;16,11;8663;15,94;"Entre 2 y 4 puntos, en función de la tasa de alcoholemia.";"Entre 4 y 6  puntos, en función de la tasa de alcoholemia.";"6 puntos, en todo caso.";;"Entre 4 y 6  puntos, en función de la tasa de alcoholemia.";3206;"17 Tiempo y Distancia de Reacción y Factores Que Intervienen";20603;"Tasas de Alcoholemia.";No;489951;489952;489953;;489952;Si;Si;Si;No;No
146191;100007651;Iveralso/1194691.jpg;"¿Debe entrar en una intersección en una situación en la que el tráfico esté tan saturado que, al detenerse, posiblemente obstaculice la circulación transversal?";1209;2,72;656;1,52;"Sí, siempre que tenga prioridad de paso.";"No, aunque tenga prioridad de paso.";"Sólo si conduce un vehículo de servicio público, como un taxi.";;"No, aunque tenga prioridad de paso.";3192;"03 Marcas Viales";20487;"cuadricula de marcas amarilla";No;489954;489955;489956;;489955;No;No;No;No;Si
146192;90006629;Iveralso/190654.jpg;"Conforme a los datos de accidentalidad, la mayoría de los accidentes mortales a peatones se producen...";11321;15,79;10731;15,32;"de noche y con mal tiempo.";"en vías insuficientemente iluminadas.";"de día y con buen tiempo.";;"de día y con buen tiempo.";3205;"12 Primeros Auxilios";20576;"Épocas y Vias donde hay más Accidentes.";No;489957;489958;489959;;489959;No;Si;Si;No;No
146193;90006806;Iveralso/1191506.jpg;"Si un conductor habla por teléfono móvil mientras circula, ¿existe riesgo de que se distraiga?";703;1,28;659;1,36;"Solo si utiliza las manos para agarrar el teléfono.";"No, no afecta al control de la velocidad ni a la trayectoria del vehículo.";"Sí, aunque se utilice un dispositivo de manos libres.";;"Sí, aunque se utilice un dispositivo de manos libres.";3202;"18 Factores Humano, Vía, Vehículo";20586;"El Teléfono Móvil.";No;489960;489961;489962;;489962;No;No;No;No;Si
146194;90006624;Iveralso/1195096.jpg;"En general, un conductor que se encuentra bajo los efectos del alcohol...";682;0,87;642;0,93;"coordina mejor sus movimientos.";"coordina sus movimientos con mayor dificultad.";"coordina sus movimientos con mayor rapidez.";;"coordina sus movimientos con mayor dificultad.";3206;"17 Tiempo y Distancia de Reacción y Factores Que Intervienen";20599;"Efectos del Alcohol y Controles de Alcoholemia.";No;489963;489964;489965;;489964;No;No;No;No;Si
146195;278694;Iveralso/1193862.jpg;"En un accidente de tráfico se produce el efecto submarino cuando...";3248;5,29;2877;4,69;"el cuerpo del ocupante del vehículo se desliza por debajo del cinturón de seguridad.";"el reposacabezas está mal regulado y el cuello sufre un violento movimiento de vaivén.";"el conductor recibe un impacto directo y fuerte del airbag en la cara.";;"el cuerpo del ocupante del vehículo se desliza por debajo del cinturón de seguridad.";3197;"13 Personas y Mercancias Transportadas";20636;"Posición en el Asiento y Cinturón de Seguridad.";No;489966;489967;489968;;489966;No;No;No;No;Si
146196;90006800;Iveralso/1190925.jpg;"Si está lloviendo y conduce una motocicleta, ¿qué debe tener en cuenta?";3214;5;2759;4,53;"Que el tiempo de reacción disminuye.";"Que las marcas viales pueden ser muy resbaladizas.";"Que se debe circular con la luz de cruce apagada.";;"Que las marcas viales pueden ser muy resbaladizas.";3202;"18 Factores Humano, Vía, Vehículo";20644;"La Lluvia,  Aquaplaning y hojas en la calzada.";No;489969;489970;489971;;489970;No;No;No;No;Si
146197;90006805;Iveralso/1195172.jpg;"Si encuentra esta señal, debe saber que va a circular por una vía...";1886;4,61;1844;4,60;"donde se pueden encontrar animales salvajes en libertad.";"destinada al paso de ganado donde los animales tienen preferencia.";"destinada al paso de ganado donde los vehículos tienen preferencia.";;"destinada al paso de ganado donde los animales tienen preferencia.";3193;"07 Señales de Peligro y Prohibición";20418;"animales sueltos";No;489972;489973;489974;;489973;No;No;No;No;Si
146198;835584;Iveralso/1193259.jpg;"En una carretera con tres carriles de circulación en el mismo sentido de la marcha, ¿cuándo está permitido circular por el carril situado más a la izquierda?";10835;15,87;10269;15,83;"Para adelantar y siempre que no se obstaculice a otros vehículos que circulen a mayor velocidad.";"Siempre que se vaya a adelantar a dos o más vehículos de forma consecutiva.";"Sólo cuando la calzada esté saturada y la velocidad en todos los carriles sea similar.";;"Para adelantar y siempre que no se obstaculice a otros vehículos que circulen a mayor velocidad.";3199;"06 Uso de la via y Adelantamientos";20789;"Adelantamiento en autopistas urbanas";No;489975;489976;489977;;489975;No;Si;Si;No;No
146199;90007705;Iveralso/1192216.jpg;"¿A qué grupo de edad pertenecen la mayoría de los conductores implicados en un accidente de tráfico con víctimas y un permiso de conducción con antigüedad inferior a dos años?";9857;8,91;9814;8,93;"De 45 a 64 años.";"De 14 a 17 años.";"De 18 a 24 años.";;"De 18 a 24 años.";3205;"12 Primeros Auxilios";20576;"Épocas y Vias donde hay más Accidentes.";No;489978;489979;489980;;489980;No;Si;Si;No;No
146200;90006631;Iveralso/1194898.jpg;"¿Cómo se conocen las unidades existentes en muchos hospitales para atender a las víctimas con lesiones, físicas o emocionales, derivadas de un siniestro vial?";10804;9,28;10234;9,25;"Unidad de Urgencias Traumatológicas.";"Unidad de Accidentes de Tráfico.";"Unidad de Medicina Familiar.";;"Unidad de Accidentes de Tráfico.";3205;"12 Primeros Auxilios";20689;"Unidad de tráfico";No;489981;489982;489983;;489982;No;Si;Si;No;No
146201;90008638;Iveralso/1194829.jpg;"Los vehículos de movilidad personal (VMP), ¿deben disponer de un sistema de frenado que permita desacelerar el vehículo hasta su total detención?";11351;9,17;10744;9,09;"No, el sistema de frenado es un elemento opcional en los VMP.";"No, solo es obligatorio para los VMP para transporte de mercancías.";"Sí, todos los VMP deberán disponer de dos frenos independientes.";;"Sí, todos los VMP deberán disponer de dos frenos independientes.";3203;"19 Motocicleta";20833;"Vehiculos de movilidad personal";No;489984;489985;489986;;489986;No;Si;Si;No;No
154099;100058466;Iveralso/18399.jpg;"En caso de lluvia, ¿es conveniente aumentar la distancia de seguridad con el vehículo que circula delante?";742;2,69;695;2,73;"No, no es ni necesario ni conveniente.";"Sí, porque disminuye la adherencia.";"Solo cuando se circula por vías interurbanas.";;"Sí, porque disminuye la adherencia.";3202;"18 Factores Humano, Vía, Vehículo";20644;"La Lluvia,  Aquaplaning y hojas en la calzada.";No;513677;513678;513679;;513678;No;No;No;No;Si
154100;826543;Iveralso/1193431.jpg;"¿En qué tipo de vía se produce un mayor número de ciclistas fallecidos en accidente de tráfico?";11669;16,11;11034;15,83;"En vías interurbanas.";"En travesías.";"En vía urbana.";;"En vías interurbanas.";3203;"19 Motocicleta";20613;"Accidentes de los Ciclistas.";No;513680;513681;513682;;513680;Si;Si;Si;No;No
154101;100115258;Iveralso/1193311.jpg;"¿Qué debe hacer si tiene que tomar algún medicamento del cual desconoce si sus efectos secundarios afectan a la capacidad de conducir?";686;0,58;634;0,31;"Leer el prospecto y, en caso de duda, consultar al médico o al farmacéutico.";"Esperar al menos quince minutos antes de conducir.";"Nada, si el medicamento no necesita receta médica.";;"Leer el prospecto y, en caso de duda, consultar al médico o al farmacéutico.";3206;"17 Tiempo y Distancia de Reacción y Factores Que Intervienen";20717;"Señal peligro medicamentos";No;513683;513684;513685;;513683;No;No;No;No;Si
154102;100115260;Iveralso/1194119.jpg;"Se considera que un vehículo estacionado perturba gravemente la circulación cuando...";12342;16,40;11649;16,08;"la distancia entre el vehículo y el borde opuesto de la calzada sea inferior a cinco metros.";"estacione en medianas, isletas u otros elementos de canalización del tráfico.";"estacione en una zona reservada a carga y descarga, fuera de las horas de utilización.";;"estacione en medianas, isletas u otros elementos de canalización del tráfico.";3201;"05 Inmovilizaciones";20531;"Sitios donde Constituye un Riesgo o un Obstáculo.";No;513686;513687;513688;;513687;Si;Si;Si;No;No
154103;90007722;Iveralso/1192968.jpg;"¿Por dónde debe circular un peatón que transita por el arcén de una vía fuera de poblado?";9591;6,63;9086;6,53;"Sobre la línea blanca que separa la calzada del arcén.";"Lo más cerca posible del borde exterior del arcén.";"Lo más cerca posible de la línea blanca que separa la calzada del arcén.";;"Lo más cerca posible del borde exterior del arcén.";3191;"09 Arcenes y Carriles Especiales";20823;"silla de ruedas";No;513689;513690;513691;;513690;No;Si;Si;No;No
154104;100115257;Iveralso/1193658.jpg;"¿En qué circunstancia se circularà a velocidad moderada y, si es preciso, se detendrá el vehículo?";9911;9,78;9400;9,68;"En las proximidades de los pasos para peatones no regulados por agentes de la circulación.";"En vías de doble sentido.";"En todos los cambios de rasante.";;"En las proximidades de los pasos para peatones no regulados por agentes de la circulación.";3196;"15 Velocidad";20504;"Casos en los que Moderar la Velocidad.";No;513692;513693;513694;;513692;No;Si;Si;No;No
154105;90007734;Iveralso/190724.jpg;"En esta vía interurbana, podrá inmovilizar su vehículo en la parte transitable del arcén...";706;0,99;659;1,06;"para descargar objetos, siempre que la parada dure menos de 2 minutos.";"para subir o bajar personas.";"por razones de emergencia.";;"por razones de emergencia.";3201;"05 Inmovilizaciones";20704;"Parada y Estacionamiento en Autopistas y Autovías.";No;513695;513696;513697;;513697;No;No;No;No;Si
154106;100115304;Iveralso/18797.jpg;"¿A qué velocidad máxima le está permitido circular por una autovía a un vehículo derivado de turismo?";11196;28,79;10622;28,46;"90 km/h";"120 km/h";"100 km/h";;"100 km/h";3196;"15 Velocidad";20511;"Via sin pavimentar";No;513698;513699;513700;;513700;Si;Si;Si;No;No
154107;90007731;Iveralso/190519.jpg;"Para prevenir la aparición de la fatiga es recomendable...";8650;8,99;8213;9,01;"mantener en el interior del vehículo una temperatura de entre 20 y 23 grados.";"circular con las ventanillas abiertas y mantener una temperatura de unos 30 grados.";"circular por una vía poco conocida en un día de nieve o lluvía intensa.";;"mantener en el interior del vehículo una temperatura de entre 20 y 23 grados.";3206;"17 Tiempo y Distancia de Reacción y Factores Que Intervienen";20593;"La Fatiga.";No;513701;513702;513703;;513701;No;Si;Si;No;No
154108;100115305;Iveralso/1193773.jpg;"En un turismo, como norma general, ¿es obligatorio el uso del cinturón de seguridad?";683;0,58;643;0,46;"No es obligatorio su uso, pero si es aconsejable.";"Sí, es obligatorio su uso tanto en vías urbanas como interurbanas.";"Es obligatorio su uso en vías interurbanas y aconsejable en vías urbanas.";;"Sí, es obligatorio su uso tanto en vías urbanas como interurbanas.";3197;"13 Personas y Mercancias Transportadas";20636;"Posición en el Asiento y Cinturón de Seguridad.";No;513704;513705;513706;;513705;No;No;No;No;Si
169307;320026;PreguntasManuales/169307;"Si debido a la lluvia el pavimento está deslizante, ¿qué precauciones se deben tomar?";3127;5,24;2690;4,79;"Moderar la velocidad y, si fuera preciso, detener el vehículo.";"Mantener la velocidad y estar atento al cumplimiento de la señalización vertical.";"Ninguna, ya que las circunstancias de la vía son idénticas para todos los usuarios.";;"Moderar la velocidad y, si fuera preciso, detener el vehículo.";3202;"18 Factores Humano, Vía, Vehículo";20644;"La Lluvia,  Aquaplaning y hojas en la calzada.";No;571885;571886;571887;;571885;No;No;No;No;Si
169308;320553;PreguntasManuales/1236-67bcb5b62e92d.jpg;"Estas marcas viales y señales amarillas, ¿que indican?";850;0,58;640;0,31;"Que es un carril abierto en sentido contrario al habitual.";"Que es una zona de obras.";"Que cambia el tipo de vía.";;"Que es una zona de obras.";3192;"03 Marcas Viales";20412;Obras;No;571888;571889;571890;;571889;No;No;No;No;Si
169309;320666;PreguntasManuales/169309;"Si lleva a un pasajero en una motocicleta, al frenar...";12819;26,56;12120;26,11;"es conveniente no soltar el acelerador y accionar sólo el freno trasero.";"es más difícil que se bloquee la rueda trasera.";"el peso se desplaza hacia la parte trasera de la motocicleta.";;"es más difícil que se bloquee la rueda trasera.";3203;"19 Motocicleta";20628;"Ropa Motocicleta.";No;571891;571892;571893;;571892;Si;Si;Si;No;No
169310;321614;Iveralso/1193449.jpg;"En una calzada de un solo sentido de circulación, ¿dónde debe situarse para cambiar de dirección a la izquierda?";13823;23,31;13066;22,96;"En una calzada de un solo sentido no se puede cambiar de dirección.";"Junto al borde izquierdo de la calzada.";"Junto al borde derecho de la calzada.";;"Junto al borde izquierdo de la calzada.";3200;"04 Cambios de direccion, de sentido y marcha atrás";20550;"Cambio de Dirección a la Izquierda Doble Sentido.";No;571894;571895;571896;;571895;Si;Si;Si;No;No
169311;321653;Iveralso/1191887.jpg;"El panel bajo la señal indica...";11817;15,12;11207;15,21;"la longitud del tramo peligroso o sujeto a prescripción.";"la distancia al comienzo del peligro o prescripción.";"la extensión del peligro o prescripción a ambos lados de la calzada.";;"la distancia al comienzo del peligro o prescripción.";3193;"07 Señales de Peligro y Prohibición";20753;"Panel de Longitud del Peligro Señalizado.";No;571897;571898;571899;;571898;No;Si;Si;No;No
169312;886653;;"¿Qué sanción se impone por copiar en el examen teórico de obtención del permiso de conducir?";3047;5,38;2799;5,32;"Sólo sanción económica.";"Sanción económica y la prohibición de examinarse durante los seis meses siguientes.";"Sanción económica y la prohibición de examinarse durante los tres meses siguientes.";;"Sanción económica y la prohibición de examinarse durante los seis meses siguientes.";3198;"11 Permisos de Conducir";21025;"Pinganillo examen de trafico";No;571900;571901;571902;;571901;No;No;No;No;Si
