source_id;pregunta;opcion_1;opcion_2;opcion_3;respuesta_correcta;tema;subtema;pct_fallo;depende_imagen;cobertura_rgc
191503;Si un ciclista tiene un accidente, el uso del casco, ¿puede reducir la gravedad de sus lesiones?;Sí, reduce la probabilidad de sufrir lesiones en la cabeza.;Sí, elimina la probabilidad de sufrir lesiones en la cabeza.;No, el uso del casco no influye en la gravedad de las lesiones.;Sí, reduce la probabilidad de sufrir lesiones en la cabeza.;19 Motocicleta;Accidentes de los Ciclistas.;3.48;no;mixto
191504;Si compra un turismo de nueva fabricación, ¿cuántas luces de freno debe llevar?;Dos, en los bordes exteriores, siendo opcional una tercera luz en la parte central.;Tres, dos en los bordes exteriores y una sobreelevada en la parte central.;Cuatro, dos en cada borde exterior, siendo opcional una quinta luz en la parte central.;Tres, dos en los bordes exteriores y una sobreelevada en la parte central.;16 Luces;Señalizar Reducción Considerable de la Marcha.;35.35;no;rgc
212887;¿Para qué se utiliza el carril central de la vía así señalizada?;Para realizar un cambio de sentido.;Para facilitar la maniobra de adelantamiento.;Para salir de la vía.;Para facilitar la maniobra de adelantamiento.;08 Señales de Obligación e Indicación;Carretera 2+1 (nuestra);5.56;no;rgc
212888;¿Qué función tiene, entre otras, el sistema de ayuda a la conducción identificado con las letras FCW?;Alerta al conductor de posible colisión frontal.;Detección de fatiga del conductor.;Identificación y reconocimiento de señales.;Alerta al conductor de posible colisión frontal.;14 Mecánica;EDR..;23.15;no;fuera
212889;¿Qué tipo de equipaje se recomienda llevar en el portaequipajes trasero de la moto?;Equipaje ligero.;Equipaje muy pesado.;Cualquier tipo de equipaje.;Equipaje ligero.;13 Personas y Mercancias Transportadas;La Carga en las Motocicletas.;3.46;no;mixto
212890;En una autocaravana, ¿puede transportar una mascota en el asiento delantero?;No, debe ir siempre en los asientos traseros con el cinturón de seguridad abrochado.;Sí, sin necesidad de utilizar un sistema de retención si va en brazos de otro ocupante del vehículo.;Sí, pero no es aconsejable porque puede distraerle o interferir en la conducción.;Sí, pero no es aconsejable porque puede distraerle o interferir en la conducción.;13 Personas y Mercancias Transportadas;Plazas del Vehículo;17.24;no;mixto
213093;En las ciudades, ¿qué tipo de furgonetas tienen más accidentes mortales?;Las que tienen más de 11 años.;Las que tienen entre 4 y 5 años.;Las nuevas, con menos de 1 año.;Las que tienen más de 11 años.;12 Primeros Auxilios;Los furgones;0;no;fuera
213094;¿Qué significa esta señal?;Calzada con tres carriles en la que está prohibido el desplazamiento lateral.;Calzada con tres carriles en la que está prohibido el cambio de dirección.;Calzada de sentido único con tres carriles.;Calzada de sentido único con tres carriles.;08 Señales de Obligación e Indicación;Carril en Función de la Velocidad Señalizada.;0;si;rgc
213095;Como norma general, ¿por qué lado del vehículo deben salir los pasajeros?;Por el lado derecho o izquierdo, depende de donde estén sentados.;Siempre por el lado derecho.;Por el lado más cercano al borde de la vía.;Por el lado más cercano al borde de la vía.;05 Inmovilizaciones;Antes de Bajarnos del Coche.;0;no;rgc
213096;De los siguientes, ¿qué grupos tienen una mayor probabilidad de sufrir un accidente de tráfico como peatones?;Los niños y los adolescentes.;Los niños y los mayores.;Los adolescentes y los mayores.;Los niños y los mayores.;18 Factores Humano, Vía, Vehículo;Los Niños y los Ancianos.;0;no;fuera
213097;Si consume alcohol, ¿puede sufrir un accidente debido a sus efectos si en la prueba de alcoholemia no alcanza la tasa a partir de la cual está prohibida la conducción?;No, es imposible.;Sí, sus efectos se pueden sentir aunque la tasa de alcoholemia sea baja.;Sólo si el consumo de alcohol se combina con el de drogas de abuso.;Sí, sus efectos se pueden sentir aunque la tasa de alcoholemia sea baja.;17 Tiempo y Distancia de Reacción y Factores Que Intervienen;Efectos del Alcohol y Controles de Alcoholemia.;0;no;fuera
213098;Reducir los accidentes de tráfico, ¿es responsabilidad de todos los agentes sociales implicados (fabricantes de vehículos, administraciones públicas, conductores??...;Sí.;No, los únicos responsables son los conductores.;No, es un problema que deben resolver en solitario las administraciones públicas.;Sí.;18 Factores Humano, Vía, Vehículo;Factores 03;0;no;fuera
213099;A un motorista accidentado, ¿se le debe quitar el casco?;No, como norma general.;Sí, es lo primero que se debe hacer.;Sí, para ayudarle a respirar mejor.;No, como norma general.;19 Motocicleta;carretera convencional - ciclista;0;no;mixto
213100;¿Es peligroso escribir mensajes con el teléfono móvil mientras se conduce?;Sólo si el conductor tiene poca experiencia y circula a velocidad elevada.;No, si el conductor emplea una sola mano para usar el móvil.;Sí, cuesta más maniobrar porque el conductor no sujeta el volante con las dos manos.;Sí, cuesta más maniobrar porque el conductor no sujeta el volante con las dos manos.;18 Factores Humano, Vía, Vehículo;El Teléfono Móvil.;0;no;fuera
213101;¿Qué tasa de alcohol no podrán superar los conductores de bicicletas cuando circulen por vías abiertas al tráfico general?;0,15 miligramos de alcohol por litro de aire espirado.;Los ciclistas no están obligados a someterse a las pruebas de alcoholemia.;0,25 miligramos de alcohol por litro de aire espirado.;0,25 miligramos de alcohol por litro de aire espirado.;17 Tiempo y Distancia de Reacción y Factores Que Intervienen;Tasas de Alcoholemia.;0;no;fuera
213102;El semáforo está al otro lado del cruce, ¿dónde deben detenerse los vehículos?;Ante la línea de detención que hay antes del cruce.;Sobre el paso de peatones, para no bloquear el cruce.;Dentro del cruce, ante la línea de detención del paso para peatones.;Ante la línea de detención que hay antes del cruce.;02 Señalizacion;Semáforo Adicional.;0;no;rgc
213103;¿A qué vehículos prohíbe la entrada esta señal?;A los vehículos de motor, excepto motocicletas y vehículos de tres ruedas asimilados a motocicletas.;A todos los vehículos, sean de motor o no.;Solamente a turismos.;A los vehículos de motor, excepto motocicletas y vehículos de tres ruedas asimilados a motocicletas.;07 Señales de Peligro y Prohibición;Prohibido Vehículos de Motor Excepto Motos.;0;si;rgc
213104;En esta intersección, ¿a qué vehículos debe ceder el paso?;Sólo a los vehículos que se aproximen por la izquierda.;A todos los vehículos que se aproximen, tanto por la derecha como por la izquierda.;Sólo a los vehículos que se aproximen por la derecha.;A todos los vehículos que se aproximen, tanto por la derecha como por la izquierda.;03 Marcas Viales;Lugar Detención sin Línea de Detención.;0;no;rgc
213105;En una motocicleta de dos ruedas, ¿está permitido transportar una carga indivisible que, por sus dimensiones, sobresalga lateralmente del vehículo?;Sí, podrá sobresalir hasta un 15% de sus dimensiones por cada lateral.;No, sólo podrá sobresalir hasta 0,25 metros por la parte trasera.;Sí, aunque no podrá sobresalir más de 0,50 metros por cada lateral.;Sí, aunque no podrá sobresalir más de 0,50 metros por cada lateral.;13 Personas y Mercancias Transportadas;La Carga en las Motocicletas.;0;no;mixto
213108;Según la Organización Mundial de la Salud, la depresión afecta a más de 300 millones de personas. Si sufrimos un trastorno depresivo debemos saber que con esta enfermedad...;no se puede obtener, en ningún caso, el permiso de conducción de la clase B.;no se alteran las capacidades para conducir con seguridad.;aumentan las distracciones, ya que el conductor está centrado en sus pensamientos.;aumentan las distracciones, ya que el conductor está centrado en sus pensamientos.;17 Tiempo y Distancia de Reacción y Factores Que Intervienen;Enfermedades, Estres y Depresión.;0;no;fuera
213109;Las advertencias ópticas deben hacerse...;con antelación suficiente a iniciar la maniobra.;únicamente con la señalización luminosa del vehículo.;en el momento de empezar a realizar la maniobra.;con antelación suficiente a iniciar la maniobra.;04 Cambios de direccion, de sentido y marcha atrás;contradiccion entre señales;0;no;rgc
213110;Si los amortiguadores se encuentran en mal estado...;la distancia de frenado se reduce en más de un 50%.;la distancia de frenado puede verse afectada peligrosamente.;no es necesario ejercer presión sobre el pedal de freno para detener el vehículo.;la distancia de frenado puede verse afectada peligrosamente.;14 Mecánica;Dirección, Amortiguación y Revisiones.;0;no;fuera
213111;Respecto a la velocidad anormalmente reducida, ¿a qué velocidad mínima, salvo causa justificada, deberá circular una furgoneta por una carretera convencional?;45 km/h.;40 km/h.;50 km/h.;40 km/h.;15 Velocidad;Via sin pavimentar;0;no;rgc
213112;¿Qué velocidad máxima, por construcción, podrá alcanzar un vehículo de movilidad personal?;45 km/h.;25 km/h.;30 km/h.;25 km/h.;19 Motocicleta;Vehiculos de movilidad personal;0;no;mixto
213113;¿Qué indica esta señal?;El final de una vía obligatoria, pero no reservada, para vehículos de movilidad personal.;El final de una vía reservada y obligatoria para vehículos de movilidad personal.;El final de una vía de acceso prohibido a vehículos de movilidad personal.;El final de una vía reservada y obligatoria para vehículos de movilidad personal.;08 Señales de Obligación e Indicación;Vía reservada para ciclos y VMP y fin de obligación;0;si;rgc
213114;¿Qué prohíbe esta señal?;La parada hacia el lado de la señal indicado por la flecha.;La parada y estacionamiento hacia el lado de la señal indicado por la flecha.;El estacionamiento hacia el lado de la señal indicado por la flecha.;El estacionamiento hacia el lado de la señal indicado por la flecha.;07 Señales de Peligro y Prohibición;Señales de Prohibido Estacionar 4.;0;si;rgc
213115;¿Qué indica esta señal?;Fin de vía obligatoria y reservada para ciclos, vehículos de movilidad personal y peatones.;Fin de vía obligatoria para ciclos, vehículos de movilidad personal y peatones.;Fin de vía reservada para ciclos, vehículos de movilidad personal y peatones.;Fin de vía reservada para ciclos, vehículos de movilidad personal y peatones.;08 Señales de Obligación e Indicación;Avanza moto bici explicacion;0;si;rgc
213116;¿Cómo se denomina a los costes de policía y bomberos, de gestión de seguros y servicios que se producen a consecuencia de un accidente de tráfico?;Costes humanos.;Costes administrativos.;Costes sanitarios.;Costes administrativos.;12 Primeros Auxilios;Costes Económicos.;0;no;fuera
213117;Si se avería el motor de su vehículo, ¿le está permitido repararlo en una vía pública?;Sí, como norma general.;No, salvo que, de forma excepcional, la reparación la realice el operario de una grúa.;Sí, siempre que no se dificulte la circulación a otros usuarios de la vía.;No, salvo que, de forma excepcional, la reparación la realice el operario de una grúa.;14 Mecánica;Lavar coche via pública;0;no;fuera
213118;Si conducimos un vehículo que no dispone de ABS, en caso de emergencia, ¿cómo se debe frenar?;Pisando el pedal de freno con la máxima fuerza pero sin bloquear las ruedas.;Pisando y soltando el pedal de freno de forma intermitente.;Pisando al mismo tiempo y de forma suave el pedal de freno y el de embrague.;Pisando el pedal de freno con la máxima fuerza pero sin bloquear las ruedas.;14 Mecánica;Sistema ABS.;0;no;fuera
213119;Circula por una carretera convencional y se encuentra de frente con esta señal. ¿Tiene prioridad de paso en los próximos cruces?;No. Tienen prioridad de paso los conductores que circulen por los accesos directos.;Sí. Deben ceder el paso los conductores que circulen por los accesos directos.;No. En los próximos cruces rige la regla general de prioridad de paso.;Sí. Deben ceder el paso los conductores que circulen por los accesos directos.;10 Preferencias;Preferencia en Intesecciones con Señales.;0;si;rgc
213120;Por avería, tienes que colocar el dispositivo de preseñalización de peligro V-16. ¿Podrás salir del vehículo para colocarlo?;Sí, para colocarlo en el sitio más adecuado.;Sí, pero solo si el vehículo está inmovilizado en el arcén.;No, se debe colocar antes de bajar del vehículo.;No, se debe colocar antes de bajar del vehículo.;05 Inmovilizaciones;Tipos de Detenciones.;0;no;rgc
